id;piso-link-href;name;zona;zona_completa;precio_def;metros_cuadrados_totales;habitaciones/planta;habitaciones;caracteristicas;ubicacion;Tipo;direccion;tipo_casa;metros_cuadrados_utiles;numero_baños;numero_habitaciones;estado;tipo_urbanizacion;planta;interior;orientacion;año_contruccion;ascensor;piscina;trastero;garaje;terraza;balcon;jardin;armarios;padel;aire_acondicionado;calefaccion;latitud;longitud;postal_code;geohash_6;municipio
37;https://www.idealista.com/inmueble/104427870/;Estudio en venta en calle de Donoso Cortés, 5;Chamberi;Arapiles, Madrid;270000;30;Planta 5ª exterior con ascensor;0;"Publicidad









Situación de la vivienda


Alquilada, con inquilinos


Características básicas


30 m_ construidos, 25 m_ útiles
Sin habitación
1 baño
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Calefacción individual


Edificio


Planta 5ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle de Donoso Cortés, 5


Barrio Arapiles


Distrito Chamberí


Madrid


Madrid capital, Madrid";Estudio;Calle de Donoso Cortés, 5, Madrid;Estudio;25;1;0;Segunda mano/buen estado;Edificio;5;Exterior;Sur;No especificado;Sí;No;No;No;No;Sí;No;Sí;No;Sí;Individual;40,4359994;-3,7052328;28015;ezjq59;Madrid
38;https://www.idealista.com/inmueble/107038197/;Piso en venta en Almagro;Chamberi;Chamberí, Madrid;3100000;276;3 hab.;3;"Características básicas


276 m_ construidos
3 habitaciones
4 baños
Balcón
Segunda mano/buen estado
Calefacción individual


Edificio


Planta 4ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle Almagro, Madrid;Piso;276;4;3;Segunda mano/buen estado;Edificio;4;Exterior;No especificado;No especificado;Sí;No;No;No;No;Sí;No;No especificado;No;Sí;Calefacción individual;40,42315928;-3,718206567;28008;ezjmgq;Madrid
39;https://www.idealista.com/inmueble/106737692/;Piso en venta en Almagro;Chamberi;Chamberí, Madrid;5800000;500;4 hab.;4;"Publicidad









Características básicas


500 m_ construidos
4 habitaciones
6 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/para reformar
Armarios empotrados
Trastero
Orientación este, oeste
Construido en 1960
Calefacción central: Gas
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 6ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Almagro, Madrid;Piso;500;6;4;Segunda mano/para reformar;Edificio;6;Exterior;Este, Oeste;1960;Sí;No;Sí;Sí;Sí;No;No;Sí;No;Sí;Gas;40,4336632;-3,6942857;28010;ezjq5b;Madrid
40;https://www.idealista.com/inmueble/107432017/;Piso en venta en Almagro;Chamberi;Chamberí, Madrid;1300000;100;2 hab.;2;"Características básicas


100 m_ construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Almagro, Madrid;Piso;100;2;2;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;No especificado;Sí;No;No;No;No;No;No;Sí;No;Sí;No especificado;40,4336632;-3,6942857;28010;ezjq5b;Madrid
41;https://www.idealista.com/inmueble/107076087/;Piso en venta en calle del Monte Esquinza;Chamberi;Almagro, Madrid;3050000;247;3 hab.;3;"Características básicas


247 m_ construidos, 190 m_ útiles
3 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación este, oeste
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle del Monte Esquinza


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle del Monte Esquinza, Almagro, Madrid;Piso;190;3;3;Segunda mano/buen estado;Edificio;2;Exterior;Este, Oeste;No especificado;Sí;No;No;Sí;Sí;No;No;Sí;No;Sí;Gas natural;40,4288171;-3,6920625;28010;ezjmgz;Madrid
42;https://www.idealista.com/inmueble/107370135/;Piso en venta en Gaztambide;Chamberi;Chamberí, Madrid;1400000;277;4 hab.;4;"Características básicas


277 m_ construidos
4 habitaciones
3 baños
Balcón
Segunda mano/para reformar
Orientación este, oeste
Construido en 1955
Calefacción central: Gas
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 3ª exterior
Con ascensor




Certificado energético



No indicado";"Ubicación


Barrio Gaztambide


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Gaztambide, Chamberí, Madrid;Piso;277;3;4;Segunda mano/para reformar;Edificio;3;Exterior;Este, Oeste;1955;Sí;No;No especificado;No especificado;No especificado;Sí;No;No especificado;No;No especificado;Gas;40,4349358;-3,7147092;28015;ezjq52;Madrid
43;https://www.idealista.com/inmueble/107366404/;Piso en venta en Almagro;Chamberi;Chamberí, Madrid;1350000;105;2 hab.;2;"Características básicas


105 m_ construidos
2 habitaciones
3 baños
Segunda mano/buen estado
Armarios empotrados


Edificio


Planta 7ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle Almagro, Madrid;Piso;105;3;2;Segunda mano/buen estado;Edificio;7;Exterior;No especificado;No especificado;Sí;No;No;No;No;No;No;Sí;No;Sí;No especificado;40,42315928;-3,718206567;28008;ezjmgq;Madrid
44;https://www.idealista.com/inmueble/106773387/;Piso en venta en Trafalgar;Chamberi;Chamberí, Madrid;2000000;180;4 hab.;4;"Características básicas


180 m_ construidos
4 habitaciones
3 baños
Balcón
Segunda mano/buen estado
Construido en 1946
Calefacción individual


Edificio


Planta 2ª exterior
Con ascensor




Certificado energético



No indicado";"Ubicación


Barrio Trafalgar


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle Trafalgar, Chamberí, Madrid;Piso;180;3;4;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;1946;Sí;No;No;No;No;Sí;No;No especificado;No;No especificado;Individual;40,43276288;-3,701040333;28010;ezjq5b;Madrid
45;https://www.idealista.com/inmueble/107212017/;Piso en venta en calle de Raimundo Fernández Villaverde;Chamberi;Nuevos Ministerios-Ríos Rosas, Madrid;615000;83;2 hab.;2;"Características básicas


83 m_ construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Trastero
Orientación sur, este
Construido en 1996


Edificio


Planta 5ª interior
Con ascensor




Certificado energético



En trámite";"Ubicación


Calle de Raimundo Fernández Villaverde


Barrio Nuevos Ministerios-Ríos Rosas


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de Raimundo Fernández Villaverde, Madrid;Piso;83;1;2;Segunda mano/buen estado;Edificio;5;Interior;Sur, este;1996;Sí;No;Sí;No especificado;No especificado;No especificado;No;No especificado;No;No especificado;No especificado;40,44623324;-3,693511674;28003;ezjq5g;Madrid
46;https://www.idealista.com/inmueble/105180690/;Piso en venta en calle de Meléndez Valdés;Chamberi;Gaztambide, Madrid;1300000;200;5 hab.;5;"Características básicas


200 m_ construidos, 180 m_ útiles
5 habitaciones
3 baños
Terraza
Segunda mano/buen estado
Armarios empotrados
Calefacción individual
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle de Meléndez Valdés


Barrio Gaztambide


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de Meléndez Valdés, Gaztambide, Madrid;Piso;180;3;5;Segunda mano/buen estado;Edificio;1;Exterior;No especificado;No especificado;Sí;No;No;No;Sí;No;No;Sí;No;Sí;Individual;40,43309965;-3,715950006;28015;ezjq52;Madrid
47;https://www.idealista.com/inmueble/102141072/;Ático en venta en Almagro;Chamberi;Chamberí, Madrid;6500000;550;6 hab.;6;"Características básicas


550 m_ construidos
6 habitaciones
5 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/para reformar
Trastero


Edificio


Planta 7ª exterior
Con ascensor




Equipamiento



Piscina



Certificado energético



En trámite";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Ático;Almagro, Madrid;Ático;550;5;6;Segunda mano/para reformar;Edificio;7;Exterior;No especificado;No especificado;Sí;Sí;Sí;Sí;Sí;No;No;No especificado;No;No especificado;No especificado;40,4336632;-3,6942857;28010;ezjq5b;Madrid
48;https://www.idealista.com/inmueble/107360575/;Piso en venta en calle de Modesto Lafuente, 10;Chamberi;Almagro, Madrid;1300000;157;4 hab.;4;"Características básicas


157 m_ construidos, 141 m_ útiles
4 habitaciones
3 baños
Segunda mano/para reformar
Armarios empotrados
Orientación oeste
Construido en 1939
Calefacción central
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 5ª exterior
Con ascensor




Certificado energético



No indicado";"Ubicación


Calle de Modesto Lafuente, 10


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de Modesto Lafuente, 10, Madrid;Piso;141;3;4;Segunda mano/para reformar;Edificio;5;Exterior;Oeste;1939;Sí;No;No especificado;No especificado;No especificado;No especificado;No especificado;Sí;No;No especificado;Calefacción central;40,4364524;-3,6963197;28010;ezjq5c;Madrid
49;https://www.idealista.com/inmueble/105329564/;Piso en venta en Almagro;Chamberi;Chamberí, Madrid;3600000;335;4 hab.;4;"Características básicas


335 m_ construidos
4 habitaciones
5 baños
Balcón
Segunda mano/buen estado
Orientación este


Edificio


Planta 1ª exterior
Con ascensor




Certificado energético



En trámite";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle Almagro, Madrid;Piso;335;5;4;Segunda mano/buen estado;Edificio;1;Exterior;Este;No especificado;Sí;No;No;No;No;Sí;No;No especificado;No;No especificado;No especificado;40,42315928;-3,718206567;28008;ezjmgq;Madrid
50;https://www.idealista.com/inmueble/107519588/;Piso en venta en calle de Magallanes;Chamberi;Arapiles, Madrid;226500;91;3 hab.;3;"Características básicas


91 m_ construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1969


Edificio


Planta 2ª interior




Certificado energético



No indicado";"Ubicación


Calle de Magallanes


Barrio Arapiles


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de Magallanes, Arapiles, Madrid;Piso;91;1;3;Segunda mano/buen estado;Edificio;2;Interior;No especificado;1969;No especificado;No;No;No;No;No;No;No especificado;No;No especificado;No especificado;40,4351123;-3,705672239;28015;ezjq58;Madrid
51;https://www.idealista.com/inmueble/107155962/;Piso en venta en calle de Manuel Silvela;Chamberi;Trafalgar, Madrid;1690000;185;4 hab.;4;"Características básicas


185 m_ construidos, 175 m_ útiles
4 habitaciones
4 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Manuel Silvela


Barrio Trafalgar


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de Manuel Silvela, Madrid;Piso;175;4;4;Segunda mano/buen estado;Edificio;2;Exterior;Sur;No especificado;Sí;No;No;No;No;Sí;No;Sí;No;Sí;No especificado;40,42941469;-3,69866161;28010;ezjmgz;Madrid
52;https://www.idealista.com/inmueble/107073557/;Piso en venta en calle de San Bernardo, 97;Chamberi;Arapiles, Madrid;1300000;180;5 hab.;5;"Características básicas


180 m_ construidos
5 habitaciones
3 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Calefacción central: Gasoil


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 
149 kWh/m_ año


Emisiones: 
38 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de San Bernardo, 97


Barrio Arapiles


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de San Bernardo, 97, Madrid;Piso;180;3;5;Segunda mano/buen estado;Edificio;3;Exterior;No especificado;No especificado;Sí;No;Sí;Sí;Sí;No;No;Sí;No;Sí;Central: Gasoil;40,4305398;-3,7056806;28015;ezjq58;Madrid
53;https://www.idealista.com/inmueble/100733820/;Piso en venta en Almagro;Chamberi;Chamberí, Madrid;7300000;505;7 hab.;7;"Características básicas


505 m_ construidos
7 habitaciones
7 baños
Terraza
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur


Edificio


Planta 4ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Barrio Almagro


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Almagro, Madrid;Piso;505;7;7;Segunda mano/buen estado;Edificio;4;Exterior;Sur;No especificado;Sí;No;Sí;Sí;Sí;No;No;Sí;No;Sí;No especificado;40,4336632;-3,6942857;28010;ezjq5b;Madrid
54;https://www.idealista.com/inmueble/107044957/;Piso en venta en calle de Joaquín María López;Chamberi;Gaztambide, Madrid;1100000;170;4 hab.;4;"Características básicas


170 m_ construidos
4 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/para reformar
Calefacción individual: Gas natural


Edificio


Planta 4ª exterior
Con ascensor




Certificado energético



En trámite";"Ubicación


Calle de Joaquín María López


Barrio Gaztambide


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de Joaquín María López, Madrid;Piso;170;2;4;Segunda mano/para reformar;Edificio;4;Exterior;No especificado;No especificado;Sí;No;No;Sí;No;No;No;No especificado;No;No;Gas natural;40,4376551;-3,713123775;28015;ezjq59;Madrid
55;https://www.idealista.com/inmueble/106441971/;Piso en venta en calle de García de Paredes;Chamberi;Trafalgar, Madrid;1000000;80;2 hab.;2;"Características básicas


80 m_ construidos
2 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Calefacción individual: Gas natural
Solo interior de la vivienda adaptado para personas con movilidad reducida


Edificio


Planta 5ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de García de Paredes


Barrio Trafalgar


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de García de Paredes, Madrid;Piso;80;2;2;Segunda mano/buen estado;Edificio;5;Exterior;No especificado;No especificado;Sí;No;No;No;No;No;No;Sí;No;Sí;Gas natural;40,43666974;-3,696328664;28010;ezjq5c;Madrid
56;https://www.idealista.com/inmueble/106980125/;Piso en venta en calle de la Santísima Trinidad;Chamberi;Trafalgar, Madrid;1980000;210;3 hab.;3;"Características básicas


210 m_ construidos
3 habitaciones
3 baños
Balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Calefacción central


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle de la Santísima Trinidad


Barrio Trafalgar


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de la Santísima Trinidad, Madrid;Piso;210;3;3;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;No especificado;Sí;No;No;Sí;No;Sí;No;Sí;No;Sí;Calefacción central;40,43649952;-3,700937885;28010;ezjq5c;Madrid
57;https://www.idealista.com/inmueble/107354995/;Piso en venta en calle de García de Paredes;Chamberi;Trafalgar, Madrid;1700000;177;3 hab.;3;"Publicidad









Características básicas


177 m_ construidos
3 habitaciones
3 baños
Segunda mano/buen estado
Armarios empotrados
Orientación este, oeste
Calefacción central: Gas
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle de García de Paredes


Barrio Trafalgar


Distrito Chamberí


Madrid


Madrid capital, Madrid";Piso;Calle de García de Paredes, Madrid;Piso;177;3;3;Segunda mano/buen estado;Edificio;2;Exterior;Este, Oeste;No especificado;Sí;No;No especificado;No especificado;No;No;No;Sí;No;Sí;Gas;40,43666974;-3,696328664;28010;ezjq5c;Madrid
